id;question;extra;suspicious_status;suspicious_note
398;We need to discuss [these:t.demonstr,p,near] matters with the team.;Нам нужно обсудить эти вопросы с командой.;0;
399;Why are [these:t.demonstr,p,near] prices so high?;Почему эти цены такие высокие?;0;
400;The teacher asked about [those:t.demonstr,p,far] assignments.;Учитель спросил про те задания.;0;
401;I found [those:t.demonstr,p,far] shoes in the closet.;Я нашёл те туфли в шкафу.;0;
402;What do you think about [this:t.demonstr,s,near] design?;Что ты думаешь об этом дизайне?;0;
403;[That:t.demonstr,s,far] building was constructed over a century ago.;То здание было построено более века назад.;0;
404;[These:t.demonstr,p,near] questions are harder than I expected.;Эти вопросы сложнее, чем я ожидал.;0;
405;She refused to answer [those:t.demonstr,p,far] accusations.;Она отказалась отвечать на те обвинения.;0;
406;I have never seen [this:t.demonstr,s,near] kind of technology before.;Я никогда раньше не видел такую технологию.;0;
407;[That:t.demonstr,s,far] decision changed everything.;То решение изменило всё.;0;
408;[What:t.interrog,Inanimate,Case.Nom] book are you reading?; Какую книгу ты читаешь?;0;
409;[What:t.interrog,Inanimate,Case.Nom] movie do you like the most?; Какой фильм тебе нравится больше всего?;0;
410;[What:t.interrog,Inanimate,Case.Nom] song are you listening to?; Какую песню ты слушаешь?;0;
411;[What:t.interrog,Inanimate,Case.Nom] kind of food do you like?; Какую еду ты любишь?;0;
412;[What:t.interrog,Inanimate,Case.Nom] city do you want to visit next?; Какой город ты хочешь посетить следующим?;0;
413;[What:t.interrog,Inanimate,Case.Nom] phone do you recommend?; Какой телефон ты рекомендуешь?;0;
414;[What:t.interrog,Inanimate,Case.Nom] app do you use for notes?; Какое приложение ты используешь для заметок?;0;
415;I can't decide [what:t.interrog,Inanimate,Case.Nom] book I should read next.; Я не могу решить, какую книгу мне читать дальше.;0;
416;She asked me [what:t.interrog,Inanimate,Case.Nom] car I had rented for the trip.; Она спросила меня, какую машину я арендовал для поездки.;0;
417;I couldn’t remember [what:t.interrog,Inanimate,Case.Nom] gift she had given me last year.; Я не мог вспомнить, какой подарок она мне подарила в прошлом году.;0;
418;He explained [what:t.interrog,Inanimate,Case.Nom] strategy had led to their success.; Он объяснил, какая стратегия привела к их успеху.;0;
419;She asked me [what:t.interrog,Inanimate,Case.Nom] laptop I had bought for work.; Она спросила меня, какой ноутбук я купил для работы.;0;
420;I need to figure out [what:t.interrog,Inanimate,Case.Nom] course would be most useful for my career.; Мне нужно понять, какой курс будет наиболее полезен для моей карьеры.;0;
421;He was curious [what:t.interrog,Inanimate,Case.Nom] mistake had caused the system failure.; Ему было любопытно, какая ошибка привела к сбою системы.;0;
422;[Who:t.interrog,Animate,Case.Nom] called you yesterday?; Кто звонил тебе вчера?;0;
423;[Who:t.interrog,Animate,Case.Nom] is your best friend?; Кто твой лучший друг?;0;
424;[Who:t.interrog,Animate,Case.Nom] won the game?; Кто выиграл игру?;0;
425;[Who:t.interrog,Animate,Case.Nom] made this cake?; Кто сделал этот торт?;0;
426;[Who:t.interrog,Animate,Case.Nom] is your favorite author?; Кто твой любимый автор?;0;
427;[Who:t.interrog,Animate,Case.Nom] is responsible for this task?; Кто отвечает за это задание?;0;
428;[Who:t.interrog,Animate,Case.Nom] knows the answer?; Кто знает ответ?;0;
429;I don't know [who:t.interrog,Animate,Case.Nom] left the door open last night.; Я не знаю, кто оставил дверь открытой прошлой ночью.;0;
430;She couldn't understand [who:t.interrog,Animate,Case.Nom] had sent her the anonymous letter.; Она не могла понять, кто отправил ей анонимное письмо.;0;
431;I couldn’t tell [who:t.interrog,Animate,Case.Nom] had left the lights on.; Я не мог сказать, кто оставил свет включённым.;0;
432;She wondered [who:t.interrog,Animate,Case.Nom] had been spreading the rumors.; Она задумалась, кто распространял слухи.;0;
433;He had no idea [who:t.interrog,Animate,Case.Nom] had stolen his wallet.; Он не имел понятия, кто украл его кошелек.;0;
434;The manager asked [who:t.interrog,Animate,Case.Nom] had completed the report.; Менеджер спросил, кто закончил отчет.;0;
435;I found out [who:t.interrog,Animate,Case.Nom] had recommended me for the position.; Я выяснил, кто рекомендовал меня на эту должность.;0;
436;[Whom:t.interrog,Animate,Case.Obj,f.frml] did you invite to the wedding?; Кого ты пригласил на свадьбу?;0;
437;[Whom:t.interrog,Animate,Case.Obj,f.frml] should I contact for further details?; С кем мне связаться для уточнения деталей?;0;
438;[Whom:t.interrog,Animate,Case.Obj,f.frml] do you respect the most?; Кого ты уважаешь больше всего?;0;
439;[Whom:t.interrog,Animate,Case.Obj,f.frml] did she choose as her mentor?; Кого она выбрала своим наставником?;0;
440;[Whom:t.interrog,Animate,Case.Obj,f.frml] should we consult before making a decision?; С кем нам следует проконсультироваться перед принятием решения?;0;
441;[Whom:t.interrog,Animate,Case.Obj,f.frml] did the president appoint as his advisor?; Кого президент назначил своим советником?;0;
442;[Whom:t.interrog,Animate,Case.Obj,f.frml] do you trust with sensitive information?; Кому ты доверяешь конфиденциальную информацию?;0;
443;I wasn't sure [whom:t.interrog,Animate,Case.Obj,f.frml] he had chosen for the position.; Я не был уверен, кого он выбрал на эту должность.;0;
444;The professor explained [whom:t.interrog,Animate,Case.Obj,f.frml] the committee had selected for the scholarship.; Профессор объяснил, кого комитет выбрал для получения стипендии.;0;
445;I had no idea [whom:t.interrog,Animate,Case.Obj,f.frml] the director had assigned to the case.; Я не знал, кого директор назначил на это дело.;0;
446;She asked [whom:t.interrog,Animate,Case.Obj,f.frml] the lawyer had represented in court.; Она спросила, кого адвокат представлял в суде.;0;
447;The committee debated [whom:t.interrog,Animate,Case.Obj,f.frml] they should nominate for the award.; Комитет обсуждал, кого им следует номинировать на награду.;0;
448;He explained [whom:t.interrog,Animate,Case.Obj,f.frml] the funds had been allocated to.; Он объяснил, кому были выделены средства.;0;
449;The senator questioned [whom:t.interrog,Animate,Case.Obj,f.frml] the policy changes would affect.; Сенатор задал вопрос, кого коснутся изменения в политике.;0;
450;To [whom:t.interrog,Animate,Case.Obj,f.frml,e.frml-constr] should I send this document?; Кому мне следует отправить этот документ?;0;
451;With [whom:t.interrog,Animate,Case.Obj,f.frml,e.frml-constr] did you discuss the contract terms?; С кем вы обсуждали условия контракта?;0;
452;For [whom:t.interrog,Animate,Case.Obj,f.frml,e.frml-constr] is this scholarship intended?; Для кого предназначена эта стипендия?;0;
453;On [whom:t.interrog,Animate,Case.Obj,f.frml,e.frml-constr] does the final decision depend?; От кого зависит окончательное решение?;0;
454;Against [whom:t.interrog,Animate,Case.Obj,f.frml,e.frml-constr] were the charges filed?; Против кого были выдвинуты обвинения?;0;
455;The report must indicate to [whom:t.interrog,Animate,Case.Obj,f.frml,e.frml-constr] the funds were allocated.; Отчет должен указывать, кому были выделены средства.;0;
456;They haven’t yet decided for [whom:t.interrog,Animate,Case.Obj,f.frml,e.frml-constr] the award will be designated.; Они еще не решили, кому будет присуждена награда.;0;
457;It remains unclear with [whom:t.interrog,Animate,Case.Obj,f.frml,e.frml-constr] the responsibility lies.; Остается неясным, на ком лежит ответственность.;0;
458;The committee is discussing to [whom:t.interrog,Animate,Case.Obj,f.frml,e.frml-constr] they should grant the research funds.; Комитет обсуждает, кому следует предоставить исследовательские гранты.;0;
459;The legal team needs to determine against [whom:t.interrog,Animate,Case.Obj,f.frml,e.frml-constr] the lawsuit should be filed.; Юридическая команда должна определить, против кого следует подать иск.;0;
460;[Who:t.interrog,Animate,Case.Obj,f.coll] did you invite to the wedding?; Кого ты пригласил на свадьбу?;0;
461;[Who:t.interrog,Animate,Case.Obj,f.coll] should I contact for further details?; С кем мне связаться для уточнения деталей?;0;
462;[Who:t.interrog,Animate,Case.Obj,f.coll] did you see at the meeting?; Кого ты видел на собрании?;0;
463;[Who:t.interrog,Animate,Case.Obj,f.coll] are you waiting for?; Кого ты ждёшь?;0;
464;[Who:t.interrog,Animate,Case.Obj,f.coll] do you admire the most?; Кем ты больше всего восхищаешься?;0;
465;[Who:t.interrog,Animate,Case.Obj,f.coll] did you ask for help?; Кого ты попросил о помощи?;0;
466;[Who:t.interrog,Animate,Case.Obj,f.coll] did they hire for the job?; Кого они наняли на работу?;0;
467;I wasn't sure [who:t.interrog,Animate,Case.Obj,f.coll] he had chosen for the position.; Я не был уверен, кого он выбрал на эту должность.;0;
468;The professor explained [who:t.interrog,Animate,Case.Obj,f.coll] the committee had selected for the scholarship.; Профессор объяснил, кого комитет выбрал для получения стипендии.;0;
469;I didn’t know [who:t.interrog,Animate,Case.Obj,f.coll] they had chosen for the award.; Я не знал, кого они выбрали на награду.;0;
470;She asked [who:t.interrog,Animate,Case.Obj,f.coll] I had talked to about the issue.; Она спросила, с кем я говорил по этому вопросу.;0;
471;He was wondering [who:t.interrog,Animate,Case.Obj,f.coll] she had invited to dinner.; Он гадал, кого она пригласила на ужин.;0;
472;They were discussing [who:t.interrog,Animate,Case.Obj,f.coll] should be the next team leader.; Они обсуждали, кто должен быть следующим лидером команды.;0;
473;I wasn’t sure [who:t.interrog,Animate,Case.Obj,f.coll] the manager had promoted.; Я не был уверен, кого менеджер повысил.;0;
474;[Whose:t.interrog,a.y/n,Case.Pos] jacket is this?; Чья это куртка?;0;
475;[Whose:t.interrog,a.y/n,Case.Pos] idea was that?; Чья это была идея?;0;
476;[Whose:t.interrog,a.y/n,Case.Pos] car is parked outside?; Чья машина припаркована снаружи?;0;
477;[Whose:t.interrog,a.y/n,Case.Pos] pen did you borrow?; Чью ручку ты одолжил?;0;
478;[Whose:t.interrog,a.y/n,Case.Pos] responsibility is it to handle this?; Чья это ответственность?;0;
479;[Whose:t.interrog,a.y/n,Case.Pos] shoes are these?; Чья это обувь?;0;
480;[Whose:t.interrog,a.y/n,Case.Pos] decision was final?; Чьё решение было окончательным?;0;
481;I don't know [whose:t.interrog,a.y/n,Case.Pos] phone was left on the table.; Я не знаю, чей телефон оставили на столе.;0;
482;She was curious [whose:t.interrog,a.y/n,Case.Pos] decision had influenced the outcome.; Ей было интересно, чьё решение повлияло на исход.;0;
483;I couldn't figure out [whose:t.interrog,a.y/n,Case.Pos] idea had been rejected.; Я не мог понять, чью идею отклонили.;0;
484;She asked [whose:t.interrog,a.y/n,Case.Pos] documents had been left on her desk.; Она спросила, чьи документы оставили на её столе.;0;
485;The teacher inquired [whose:t.interrog,a.y/n,Case.Pos] phone had been ringing.; Учитель спросил, чей телефон звонил.;0;
486;He was trying to determine [whose:t.interrog,a.y/n,Case.Pos] fault it was.; Он пытался определить, чья это была вина.;0;
487;They were debating [whose:t.interrog,a.y/n,Case.Pos] proposal should be approved.; Они обсуждали, чьё предложение следует утвердить.;0;
488;[Which:t.interrog,a.y] student won the award?; Какой студент выиграл награду?;0;
489;[Which:t.interrog,a.y] doctor specializes in cardiology?; Какой врач специализируется на кардиологии?;0;
490;[Which:t.interrog,a.y] teacher gave you this assignment?; Какой учитель дал тебе это задание?;0;
491;[Which:t.interrog,a.y] scientist made this discovery?; Какой ученый сделал это открытие?;0;
492;[Which:t.interrog,a.y] athlete broke the record?; Какой спортсмен побил рекорд?;0;
493;[Which:t.interrog,a.y] author wrote this novel?; Какой автор написал этот роман?;0;
494;[Which:t.interrog,a.y] musician performed at the concert?; Какой музыкант выступал на концерте?;0;
495;I wasn’t sure [which:t.interrog,a.y] student had submitted the best project.; Я не был уверен, какой студент представил лучший проект.;0;
496;She asked me [which:t.interrog,a.y] professor had the highest ratings.; Она спросила меня, у какого профессора самые высокие оценки.;0;
497;The jury was discussing [which:t.interrog,a.y] candidate deserved the prize.; Жюри обсуждало, какой кандидат заслуживает награду.;0;
498;We need to determine [which:t.interrog,a.y] researcher contributed the most to the study.; Нам нужно определить, какой исследователь внес наибольший вклад в исследование.;0;
499;He debated with his colleagues [which:t.interrog,a.y] director should lead the project.; Он обсуждал с коллегами, какой директор должен возглавить проект.;0;
500;The organizers couldn’t decide [which:t.interrog,a.y] speaker should open the conference.; Организаторы не могли решить, какой спикер должен открыть конференцию.;0;
501;The hiring committee is evaluating [which:t.interrog,a.y] applicant has the best qualifications.; Комитет по найму оценивает, какой кандидат обладает лучшими квалификациями.;0;
502;[Which:t.interrog,a.n] book do you recommend?; Какую книгу ты рекомендуешь?;0;
503;[Which:t.interrog,a.n] car is more fuel-efficient?; Какая машина более экономична по топливу?;0;
504;[Which:t.interrog,a.n] city has the best public transport?; Какой город имеет лучший общественный транспорт?;0;
505;[Which:t.interrog,a.n] language is the most difficult to learn?; Какой язык самый сложный для изучения?;0;
506;[Which:t.interrog,a.n] movie won the Oscar this year?; Какой фильм выиграл Оскар в этом году?;0;
507;[Which:t.interrog,a.n] software is best for video editing?; Какое программное обеспечение лучше для видеомонтажа?;0;
508;[Which:t.interrog,a.n] phone has the best battery life?; Какой телефон имеет лучшую автономность?;0;
509;I wasn’t sure [which:t.interrog,a.n] car model would suit my needs.; Я не был уверен, какая модель автомобиля подойдет мне лучше.;0;
510;She asked [which:t.interrog,a.n] programming language is most useful for web development.; Она спросила, какой язык программирования наиболее полезен для веб-разработки.;0;
511;They discussed [which:t.interrog,a.n] university provides the best engineering program.; Они обсуждали, какой университет предлагает лучшую инженерную программу.;0;
512;He needed to decide [which:t.interrog,a.n] investment would be the safest.; Ему нужно было решить, какое вложение будет самым безопасным.;0;
513;The scientists analyzed [which:t.interrog,a.n] climate model was the most accurate.; Ученые проанализировали, какая климатическая модель была самой точной.;0;
514;We had to find out [which:t.interrog,a.n] airline offered the best service.; Нам нужно было выяснить, какая авиакомпания предлагает лучший сервис.;0;
515;The manager evaluated [which:t.interrog,a.n] strategy would yield the highest profit.; Менеджер оценивал, какая стратегия принесет наибольшую прибыль.;0;
516;The teacher [who:t.relative,animate,f.ntrl/frml] helped us was very kind.;Учитель, который нам помог, был очень добрым.;0;
517;She met a scientist [who:t.relative,animate,f.ntrl/frml] discovered a new element.;Она встретила учёного, который открыл новый элемент.;0;
518;The woman [who:t.relative,animate,f.ntrl/frml] lives next door is a doctor.;Женщина, которая живёт по соседству, – врач.;0;
519;The author [who:t.relative,animate,f.ntrl/frml] wrote this book is famous.;Автор, который написал эту книгу, известен.;0;
520;I have a friend [who:t.relative,animate,f.ntrl/frml] loves hiking.;У меня есть друг, который любит пешие прогулки.;0;
521;The musician [who:t.relative,animate,f.ntrl/frml] you saw yesterday has won many awards.;Музыкант, которого ты видел вчера, выиграл много наград.;0;
522;The manager [who:t.relative,animate,f.ntrl/frml] oversees this department is very strict.;Менеджер, который курирует этот отдел, очень строг.;0;
523;There is a professor [who:t.relative,animate,f.ntrl/frml] specializes in ancient history.;Есть профессор, который специализируется на древней истории.;0;
524;My colleague [who:t.relative,animate,f.ntrl/frml] recently moved here is very friendly.;Мой коллега, который недавно сюда переехал, очень дружелюбный.;0;
525;The politician [who:t.relative,animate,f.ntrl/frml] proposed the law faced criticism.;Политик, который предложил этот закон, столкнулся с критикой.;0;
526;The consultant [whom:t.relative,animate,f.frml] we hired is very experienced.;Консультант, которого мы наняли, очень опытный.;0;
527;She spoke to the expert [whom:t.relative,animate,f.frml] you recommended.;Она поговорила с экспертом, которого ты порекомендовал.;0;
528;The professor [whom:t.relative,animate,f.frml] I respect the most is retiring.;Профессор, которого я больше всего уважаю, уходит на пенсию.;0;
529;The lawyer [whom:t.relative,animate,f.frml] they consulted gave great advice.;Адвокат, с которым они консультировались, дал отличный совет.;0;
530;The artist [whom:t.relative,animate,f.frml] we met at the gallery was fascinating.;Художник, с которым мы встретились в галерее, был очень интересным.;0;
531;The delegate [whom:t.relative,animate,f.frml] they appointed had a lot of experience.;Делегат, которого они назначили, имел большой опыт.;0;
532;The scientist [whom:t.relative,animate,f.frml] the committee chose will lead the project.;Учёный, которого выбрал комитет, будет руководить проектом.;0;
533;The doctor [whom:t.relative,animate,f.frml] you called is unavailable today.;Доктор, которого ты вызвал, сегодня недоступен.;0;
534;The speaker [whom:t.relative,animate,f.frml] they invited declined the offer.;Спикер, которого они пригласили, отказался от предложения.;0;
535;The actor [whom:t.relative,animate,f.frml] we saw at the event is a well-known celebrity.;Актёр, которого мы видели на мероприятии, – известная знаменитость.;0;
536;The guy [that:t.relative,animate,f.infr] fixed my car was really fast.;Парень, который починил мою машину, был очень быстрым.;0;
537;I know someone [that:t.relative,animate,f.infr] can help us.;Я знаю кого-то, кто может нам помочь.;0;
538;The teacher [that:t.relative,animate,f.infr] teaches math is really strict.;Учитель, который преподаёт математику, очень строгий.;0;
539;The kid [that:t.relative,animate,f.infr] won the race is my cousin.;Ребёнок, который выиграл гонку, – мой двоюродный брат.;0;
540;She has a friend [that:t.relative,animate,f.infr] loves rock music.;У неё есть друг, который любит рок-музыку.;0;
541;The man [that:t.relative,animate,f.infr] I saw yesterday looked familiar.;Мужчина, которого я видел вчера, выглядел знакомым.;0;
542;The workers [that:t.relative,animate,f.infr] they hired are very professional.;Рабочие, которых они наняли, очень профессиональные.;0;
543;The athlete [that:t.relative,animate,f.infr] broke the record trained for years.;Атлет, который побил рекорд, тренировался годами.;0;
544;The singer [that:t.relative,animate,f.infr] we heard last night was amazing.;Певец, которого мы слышали прошлой ночью, был потрясающим.;0;
545;The guy [that:t.relative,animate,f.infr] helped me find my phone was kind.;Парень, который помог мне найти телефон, был добрым.;0;
546;The book [that:t.relative,inanimate,f.ntrl] I read was fascinating.;Книга, которую я прочитал, была увлекательной.;0;
547;The car [that:t.relative,inanimate,f.ntrl] she bought is very expensive.;Машина, которую она купила, очень дорогая.;0;
548;The laptop [that:t.relative,inanimate,f.ntrl] you recommended works great.;Ноутбук, который ты порекомендовал, работает отлично.;0;
549;The movie [that:t.relative,inanimate,f.ntrl] we watched was boring.;Фильм, который мы посмотрели, был скучным.;0;
550;The song [that:t.relative,inanimate,f.ntrl] they played is my favorite.;Песня, которую они сыграли, моя любимая.;0;
551;The chair [that:t.relative,inanimate,f.ntrl] I repaired is now sturdy.;Стул, который я починил, теперь прочный.;0;
552;The road [that:t.relative,inanimate,f.ntrl] leads to the city is closed.;Дорога, которая ведёт в город, закрыта.;0;
553;The program [that:t.relative,inanimate,f.ntrl] he designed is user-friendly.;Программа, которую он разработал, удобна для пользователей.;0;
554;The idea [that:t.relative,inanimate,f.ntrl] they proposed is interesting.;Идея, которую они предложили, интересная.;0;
555;The coffee [that:t.relative,inanimate,f.ntrl] she made is delicious.;Кофе, который она приготовила, вкусный.;0;
556;The project [which:t.relative,inanimate,f.ntrl/frml] was approved will begin soon.;Проект, который был одобрен, скоро начнётся.;0;
557;The document [which:t.relative,inanimate,f.ntrl/frml] she sent contains errors.;Документ, который она отправила, содержит ошибки.;0;
558;The bridge [which:t.relative,inanimate,f.ntrl/frml] collapsed was very old.;Мост, который рухнул, был очень старым.;0;
559;The plan [which:t.relative,inanimate,f.ntrl/frml] they developed is detailed.;План, который они разработали, детализирован.;0;
560;The system [which:t.relative,inanimate,f.ntrl/frml] we use is efficient.;Система, которую мы используем, эффективная.;0;
561;The research [which:t.relative,inanimate,f.ntrl/frml] they conducted took years.;Исследование, которое они проводили, заняло годы.;0;
562;The method [which:t.relative,inanimate,f.ntrl/frml] they suggested is effective.;Метод, который они предложили, эффективен.;0;
563;The book [which:t.relative,inanimate,f.ntrl/frml] I borrowed is interesting.;Книга, которую я взял, интересная.;0;
564;The software [which:t.relative,inanimate,f.ntrl/frml] he created is revolutionary.;Программное обеспечение, которое он создал, революционное.;0;
565;The policy [which:t.relative,inanimate,f.ntrl/frml] was introduced has many benefits.;Политика, которая была введена, имеет много преимуществ.;0;
566;I need [some:t.indef,s,uncountable,inanimate,f.ntrl] water.;Мне нужно немного воды.;0;
567;Some [some:t.indef,p,countable,animate,f.ntrl] people enjoy reading.;Некоторым людям нравится читать.;0;
568;Could you lend me [some:t.indef,s,uncountable,inanimate,f.ntrl] money?;Можешь одолжить мне немного денег?;0;
569;She brought [some:t.indef,p,countable,inanimate,f.ntrl] flowers.;Она принесла немного цветов.;0;
570;We have [some:t.indef,s,uncountable,inanimate,f.ntrl] news to share.;У нас есть новости, которыми мы хотим поделиться.;0;
571;Do you have [any:t.indef,p,countable,inanimate,f.ntrl] questions?;У вас есть какие-нибудь вопросы?;0;
572;You can choose [any:t.indef,s,countable,inanimate,f.ntrl] book you like.;Ты можешь выбрать любую книгу, которая тебе нравится.;0;
573;Is there [any:t.indef,s,uncountable,inanimate,f.ntrl] food left?;Осталась ли какая-нибудь еда?;0;
574;I didn’t see [any:t.indef,s,uncountable,inanimate,f.ntrl] difference.;Я не заметил никакой разницы.;0;
575;Do you know [any:t.indef,p,countable,inanimate,f.ntrl] good restaurants nearby?;Ты знаешь какие-нибудь хорошие рестораны поблизости?;0;
576;[none:t.indef,p,countable,animate,f.ntrl] of them came.;Никто из них не пришёл.;0;
577;[none:t.indef,p,countable,inanimate,f.ntrl] of the answers were correct.;Ни один из ответов не был правильным.;0;
578;[none:t.indef,p,countable,animate,f.ntrl] of the students passed the test.;Ни один из студентов не сдал тест.;0;
579;There’s [none:t.indef,s,uncountable,inanimate,f.ntrl] left in the fridge.;В холодильнике ничего не осталось.;0;
580;[none:t.indef,p,countable,animate,f.ntrl] of us knew about it.;Никто из нас не знал об этом.;0;
581;[all:t.indef,s,uncountable,inanimate,f.ntrl] is well.;Всё хорошо.;0;
582;[all:t.indef,p,countable,animate,f.ntrl] the students passed the exam.;Все студенты сдали экзамен.;0;
583;She gave [all:t.indef,s,uncountable,inanimate,f.ntrl] her time to the project.;Она отдала всё своё время проекту.;0;
584;[all:t.indef,p,countable,animate,f.ntrl] of us were excited.;Все мы были взволнованы.;0;
585;[all:t.indef,p,countable,inanimate,f.ntrl] the cookies are gone.;Все печенья закончились.;0;
586;[one:t.indef,s,countable,animate,f.ntrl] should always be polite.;Всегда нужно быть вежливым.;0;
587;[one:t.indef,s,countable,animate,f.ntrl] of the students is absent.;Один из студентов отсутствует.;0;
588;Do you want [one:t.indef,s,countable,inanimate,f.ntrl] or two cups of coffee?;Ты хочешь одну или две чашки кофе?;0;
589;[one:t.indef,s,countable,animate,f.ntrl] must respect others.;Нужно уважать других.;0;
590;She bought [one:t.indef,s,countable,inanimate,f.ntrl] for herself.;Она купила один для себя.;0;
591;[someone:t.indef,s,countable,animate,f.ntrl] is at the door.;Кто-то у двери.;0;
592;[someone:t.indef,s,countable,animate,f.ntrl] left their phone here.;Кто-то оставил здесь свой телефон.;0;
593;She met [someone:t.indef,s,countable,animate,f.ntrl] new yesterday.;Она встретила кого-то нового вчера.;0;
594;[someone:t.indef,s,countable,animate,f.ntrl] should take responsibility.;Кто-то должен взять на себя ответственность.;0;
595;Is [someone:t.indef,s,countable,animate,f.ntrl] coming to help us?;Кто-то придёт, чтобы помочь нам?;0;
596;Is there [anyone:t.indef,s,countable,animate,f.ntrl] who can help?;Есть кто-нибудь, кто может помочь?;0;
597;[anyone:t.indef,s,countable,animate,f.ntrl] can join the club.;Любой может вступить в клуб.;0;
598;Did [anyone:t.indef,s,countable,animate,f.ntrl] call while I was out?;Кто-нибудь звонил, пока меня не было?;0;
599;Does [anyone:t.indef,s,countable,animate,f.ntrl] know the answer?;Кто-нибудь знает ответ?;0;
600;[anyone:t.indef,s,countable,animate,f.ntrl] can learn to swim.;Каждый может научиться плавать.;0;
601;[no one:t.indef,s,countable,animate,f.ntrl] knows the answer.;Никто не знает ответа.;0;
602;[no one:t.indef,s,countable,animate,f.ntrl] came to the meeting.;Никто не пришёл на встречу.;0;
603;[no one:t.indef,s,countable,animate,f.ntrl] can solve this problem.;Никто не может решить эту проблему.;0;
604;She told [no one:t.indef,s,countable,animate,f.ntrl] about her plans.;Она никому не рассказала о своих планах.;0;
605;[no one:t.indef,s,countable,animate,f.ntrl] is allowed to enter.;Никому не разрешено входить.;0;
606;There is [nothing:t.negative,Inanimate,d.abs] to worry about.;Не о чем волноваться.;0;
607;She has [nothing:t.negative,Inanimate,d.abs] to say.;Ей нечего сказать.;0;
608;[nothing:t.negative,Inanimate,d.abs] is more important than health.;Ничего нет важнее здоровья.;0;
609;I have [nothing:t.negative,Inanimate,d.abs] in my pockets.;У меня ничего нет в карманах.;0;
610;[nothing:t.negative,Inanimate,d.abs] will stop us.;Ничто нас не остановит.;0;
611;I told you [nothing:t.negative,Inanimate,d.abs] about it.;Я тебе ничего не говорил об этом.;0;
612;She found [nothing:t.negative,Inanimate,d.abs] interesting in the book.;Она не нашла в книге ничего интересного.;0;
613;We saw [nothing:t.negative,Inanimate,d.abs] unusual in his behavior.;Мы не заметили в его поведении ничего необычного.;0;
614;They gave me [nothing:t.negative,Inanimate,d.abs] useful.;Они не дали мне ничего полезного.;0;
615;He remembers [nothing:t.negative,Inanimate,d.abs] from that night.;Он ничего не помнит с той ночи.;0;
616;They searched everywhere, but found [nothing:t.negative,Inanimate,d.abs].;Они искали повсюду, но ничего не нашли.;0;
617;[no one:t.negative,Animate,s,f.frml] can enter.;Никто не может войти.;0;
618;[no one:t.negative,Animate,s,f.frml] knew the answer.;Никто не знал ответа.;0;
619;[no one:t.negative,Animate,s,f.frml] wants to leave early.;Никто не хочет уходить рано.;0;
620;[no one:t.negative,Animate,s,f.frml] saw what happened.;Никто не видел, что произошло.;0;
621;[no one:t.negative,Animate,s,f.frml] was ready for the test.;Никто не был готов к тесту.;0;
622;The teacher said [no one:t.negative,Animate,s,f.frml] passed the test.;Учитель сказал, что никто не сдал тест.;0;
623;[No one:t.negative,Animate,s,f.frml] in the group understood the question.;Никто в группе не понял вопрос.;0;
624;She spoke to [no one:t.negative,Animate,s,f.frml] about her problem.;Она ни с кем не говорила о своей проблеме.;0;
625;We invited many people, but [no one:t.negative,Animate,s,f.frml] showed up.;Мы пригласили многих, но никто не пришёл.;0;
626;[nobody:t.negative,Animate,s,f.ntrl] saw him.;Никто его не видел.;0;
627;[nobody:t.negative,Animate,s,f.ntrl] was in the room.;Никого не было в комнате.;0;
628;[nobody:t.negative,Animate,s,f.ntrl] can help with this task.;Никто не может помочь с этим заданием.;0;
629;[nobody:t.negative,Animate,s,f.ntrl] believed her story.;Никто не поверил её истории.;0;
630;[nobody:t.negative,Animate,s,f.ntrl] is answering the phone.;Никто не отвечает на телефон.;0;
631;[Nobody:t.negative,Animate,s,f.ntrl] in the office noticed the mistake.;Никто в офисе не заметил ошибку.;0;
632;He asked for help, but [nobody:t.negative,Animate,s,f.ntrl] was available.;Он попросил помощи, но никто не был доступен.;0;
633;She waited for a response, but [nobody:t.negative,Animate,s,f.ntrl] replied.;Она ждала ответа, но никто не ответил.;0;
634;He needed support, but [nobody:t.negative,Animate,s,f.ntrl] stood by him.;Ему нужна была поддержка, но никто его не поддержал.;0;
635;[none:t.negative,a.y/n,d.group] of them agreed.;Никто из них не согласился.;0;
636;[none:t.negative,a.y/n,d.group] of the plans worked.;Ни один из планов не сработал.;0;
637;[none:t.negative,a.y/n,d.group] of the students passed the exam.;Никто из студентов не сдал экзамен.;0;
638;[none:t.negative,a.y/n,d.group] of us knew what to do.;Никто из нас не знал, что делать.;0;
639;[none:t.negative,a.y/n,d.group] of the cookies are left.;Печенье закончилось.;0;
640;[None:t.negative,a.y/n,d.group] of my friends like this movie.;Никому из моих друзей не нравится этот фильм.;0;
641;[None:t.negative,a.y/n,d.group] of them remembered the rule.;Никто из них не вспомнил правило.;0;
642;He asked for cookies, but [none:t.negative,a.y/n,d.group] were left.;Он попросил печенье, но его не осталось.;0;
643;She checked the messages, but [none:t.negative,a.y/n,d.group] were unread.;Она проверила сообщения, но непрочитанных не осталось.;0;
644;We looked for volunteers, but [none:t.negative,a.y/n,d.group] wanted to help.;Мы искали добровольцев, но никто не захотел помочь.;0;
645;I wanted answers, but [none:t.negative,a.y/n,d.group] of them made sense.;Я хотел получить ответы, но ни один из них не имел смысла.;0;


676;You can take [either:t.determ,c.y,d.1of2,e.positive] seat near the window.;Ты можешь занять любое из двух мест у окна.;0;
